notification_id,job_name,exam_name,department,organization,qualification,age,salary,pay_level,vacancies,state,location,category,application_start,application_end,exam_date,result_date,official_website,official_pdf,apply_link,selection_process,application_fee,status,verification_status,verification_source,verification_timestamp,confidence,priority,notes,tags,first_seen,last_checked,days_left,stage
4b4464a8663c,Army NCC 125th Special Entry Online Form 2026 | Last Date : 20/08/2026,,,Army,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/join-indian-army-special-entry-july26/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-28T20:41:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-23T17:53:52,2026-07-30T09:22:13,,New
627a611aa22a,IOB Indian Overseas Bank Apprentice 2026 Online Form for 750 Post | Last Date : 27/07/2026 Date Extended,,,IOB,,,,,,All India,All India,Apprenticeship,,,,,,,https://www.sarkariresult.com/2026/iob-apprentice-july26/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-28T20:41:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-23T17:53:52,2026-07-30T09:22:13,,New
d22cc99d3e6e,Punjab National Bank PNB Local Bank Officer LBO Online Form 2026 | Last Date : 09/08/2026,,,Punjab,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/pnb-lbo-july26/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-28T20:41:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-23T17:53:52,2026-07-30T09:22:13,,New
0d84033c3394,IIT GATE 2027 Online Form | Last Date : 21/09/2026,,,IIT,,,,,,All India,All India,Exam,,,,,,,https://www.sarkariresult.com/2027/gate-2027/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-28T20:41:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-23T17:53:52,2026-07-30T09:22:13,,New
8a85e279c0d4,IGCAR Apprentices Online Form 2026 | Last Date : 19/08/2026,,,IGCAR,,,,,,All India,All India,Apprenticeship,,,,,,,https://www.sarkariresult.com/2026/igcar-apprentice-july26/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-28T20:41:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-23T17:53:52,2026-07-30T09:22:13,,New
35876248b27e,"UPSC: Press Note: Combined Medical Services Examination, 2026",,Union Public Service Commission,UPSC,,,,,,All India,All India,Exam,,,,,https://upsc.gov.in/,,https://upsc.gov.in/whats-new/Combined%20Medical%20Services%20Examination%2C%202026/Press%20Note,,,Not Applied,Verified with Official Website,official:upsc.gov.in,2026-07-28T20:41:27,0.85,Low,,"upsc,central,exam",2026-07-25T15:27:53,2026-07-30T09:22:13,,New
73b54a9706c9,IBPS: UBI Recruitment of Officers Registration From 21-Jul-2026,,Institute of Banking Personnel Selection,IBPS,,,,,,All India,All India,Exam,,,,,https://www.ibps.in/index.php/recruitment/,,https://ibpsreg.ibps.in/ubijul26/,,,Not Applied,Verified with Official Website,official:ibps.in,2026-07-30T09:22:12,0.85,Low,,"ibps,banking,central",2026-07-25T15:27:55,2026-07-30T09:22:13,,New
3e684e9f386f,IBPS: UBI Recruitment of Officers 21-Jul-2026 10-Aug-2026,,Institute of Banking Personnel Selection,IBPS,,,,,,All India,All India,Exam,,,,,https://www.ibps.in/index.php/recruitment/,,https://ibpsreg.ibps.in/ubijul26/,,,Not Applied,Verified with Official Website,official:ibps.in,2026-07-30T09:22:12,0.85,Low,,"ibps,banking,central",2026-07-25T15:27:55,2026-07-30T09:22:13,,New
c8f72f2759b5,IBPS: BIP Recruitment of Various post 06-Jun-2025 03-Aug-2026,,Institute of Banking Personnel Selection,IBPS,,,,,,All India,All India,Exam,,,,,https://www.ibps.in/index.php/recruitment/,,https://ibpsreg.ibps.in/biprjan26/,,,Not Applied,Verified with Official Website,official:ibps.in,2026-07-30T09:22:12,0.85,Low,,"ibps,banking,central",2026-07-25T15:27:55,2026-07-30T09:22:13,,New
057ea88c1d94,"AIU Young Professionals & Consultant Recruitment 2026: Notification, Application Form",,,AIU Young Professionals & Consultant,,,,,,Delhi,Delhi,Job,,,,,,,https://www.indgovtjobs.in/2026/07/aiu-young-professionals-consultant.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-26T22:00:43,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,delhi jobs,institute and university jobs,young professionals",2026-07-25T15:28:12,2026-07-30T09:22:13,,New
6962010dc2d3,RRB Recruitment 2026 – Apply Online for Latest RRB Job Vacancies,,,RRB,,,,,,All India,All India,Job,,,,,,,https://www.indgovtjobs.in/2018/12/RRB-JE-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,top pages",2026-07-25T15:28:12,2026-07-30T09:22:13,,New
9b8c9e52901f,"RRB Technician Recruitment 2026 –Apply Online for 6557 Posts, Notification | Last Date 29-07-2026",,,RRB Technician,,,,,6557,All India,All India,Job,,2026-07-29,,,,,https://www.indgovtjobs.in/2026/05/rrb-technician-recruitment.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,diploma jobs,iti jobs,railway jobs,technician jobs",2026-07-25T15:28:12,2026-07-30T09:22:13,-1,Expired
4505f04ae0b2,"High Court of Uttarakhand Law Researcher Recruitment 2026: Notification, Online Form",,,High Court of Uttarakhand Law Researcher,,,,,,Uttarakhand,Uttarakhand,Job,,,,,,,https://www.indgovtjobs.in/2026/07/high-court-of-uttarakhand-law.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,high court vacancies,law,uttarakhand jobs",2026-07-25T15:28:12,2026-07-30T09:22:13,,New
0e160d9b01a1,ICAR IISS Young Professional Recruitment 2026: Walk in Interview,,,ICAR IISS Young Professional,,,,,,Madhya Pradesh,Madhya Pradesh,Job,,,,,,,https://www.indgovtjobs.in/2026/07/icar-iiss-young-professional.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,icar,madhya pradesh jobs,young professionals",2026-07-25T15:28:12,2026-07-30T09:22:13,,New
3d3aa3fd9b24,Young Professional Recruitment 2026 – Latest YP Central Govt Job Vacancies,,,Young Professional,,,,,,All India,All India,Job,,,,,,,https://www.indgovtjobs.in/2026/07/Young-Professional-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,top pages",2026-07-25T15:28:12,2026-07-30T09:22:13,,New
e0202df4bf77,Indian Navy SSC Officers June 2027 AT27 Online Form 2026 | Last Date : 03/08/2026,,,Indian,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/indian-navy-ssc-june2027-at27/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-28T20:41:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-25T15:28:14,2026-07-30T09:22:13,,New
8496dea83f1b,UPSSSC Forensic Science Laboratory Online Form 2026 | Last Date : 17/08/2026,,,UPSSSC,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/upsssc-paramedical-fsl-15-exam-2026/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-28T20:41:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-25T15:28:14,2026-07-30T09:22:13,,New
c4fabf0a1d36,"Indian Navy SSC Officer Recruitment 2026 – Notification, Online Form, 275 Posts | Last Date 27-07-2026",,,Indian Navy SSC Officer,,,,,275,All India,All India,Job,,2026-07-27,,,,,https://www.indgovtjobs.in/2016/04/Indian-Navy-SSC-Officer-Recruitment.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,indian navy,it jobs,officer jobs",2026-07-25T18:00:26,2026-07-30T09:22:13,-3,Expired
993b58745792,"IAF Group Y Airmen Medical Assistant Recruitment 2026 – Notification, Online Form",,,IAF Group Y Airmen Medical Assistant,,,,,,All India,All India,Job,,,,,,,https://www.indgovtjobs.in/2026/06/iaf-group-y-airmen-medical-assistant.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,indian air force jobs,medical jobs",2026-07-25T18:00:26,2026-07-30T09:22:13,,New
e850fa988c85,IBPS SO Recruitment 2026 Apply Online (1035+ Posts) | Last Date 26-07-2026,,,IBPS SO,,,,,1035,All India,All India,Job,,2026-07-26,,,,,https://www.indgovtjobs.in/2026/07/IBPS-SO-Notification.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,agriculture,ibps,it jobs,law",2026-07-26T12:00:27,2026-07-30T09:22:13,-4,Expired
f188a9f0c078,IBPS PO MT XVI 2026 Apply Online (7365 Posts) | Last Date 26-07-2026,,,IBPS PO MT XVI 2026 Apply Online (7365 Posts) | Last Date 26,,,,,7365,All India,All India,Job,,2026-07-26,,,,,https://www.indgovtjobs.in/2026/07/IBPS-PO-MT-XVI.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,bank jobs,ibps,management trainees,officer jobs",2026-07-26T12:00:27,2026-07-30T09:22:13,-4,Expired
31d1f7cd3d6e,IBPS: Important Notice for Edit Window for Candidates to Modify/ Correct Application Form for CRP PO/MTs XVI and SPL XVI,,Institute of Banking Personnel Selection,IBPS,,,,,,All India,All India,Exam,,,,,https://www.ibps.in/index.php/recruitment/,https://www.ibps.in/wp-content/uploads/IMPORTANT-NOTICE_Edit_Window_28.07.26.pdf,https://www.ibps.in/wp-content/uploads/IMPORTANT-NOTICE_Edit_Window_28.07.26.pdf,,,Not Applied,Verified with Official PDF,official:ibps.in,2026-07-30T09:22:12,0.95,Low,,"ibps,banking,central",2026-07-28T10:21:27,2026-07-30T09:22:13,,New
0163ed523954,RITES Limited Recruitment 2026 – Apply Online for 04 Manager & Assistant Manager Posts | Last Date 16 August 2026,,,RITES Limited,,,,,,All India,All India,Job,,,,,,,https://www.indgovtjobs.in/2026/07/rites-limited-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,environment & forests jobs,manager jobs,rites",2026-07-28T10:21:47,2026-07-30T09:22:13,,New
f6a82e4f37ea,"Rail Wheel Factory Sports Quota Recruitment 2026: Notification for 15 Posts, Application Form",,,Rail Wheel Factory Sports Quota,,,,,15,All India,All India,Job,,,,,,,https://www.indgovtjobs.in/2026/07/rail-wheel-factory-sports-quota.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,railway jobs,sports vacancies",2026-07-28T10:21:47,2026-07-30T09:22:13,,New
50bc60ad6573,"IOCL Apprentice Recruitment 2026 – Apply Online for 3913 Posts, Notifications",,,IOCL Apprentice,,,,,3913,All India,All India,Apprenticeship,,,,,,,https://www.indgovtjobs.in/2026/06/iocl-apprentice-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,apprenticeship training,diploma jobs,iocl,iti jobs",2026-07-28T10:21:47,2026-07-30T09:22:13,,New
15e4acf24dc0,ISRO ICRB Various Post Online Form 2026 | Last Date : 16/08/2026,,,ISRO,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/isro-various-post-jul26/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-28T20:41:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-28T10:21:50,2026-07-30T09:22:13,,New
77d9560ca1e3,IBPS Clerk CRP CSA 16th Online Form 2026 | Last Date : 21/08/2026,,,IBPS,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/ibps-clerk-16th-august26/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-28T20:41:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-28T10:21:50,2026-07-30T09:22:13,,New
607028698f27,Notification No.HCLC 31/2026 Dated:09.06.2026,,Karnataka Judiciary,High Court of Karnataka,,,,,,Karnataka,Bengaluru,Job,,,,,https://judiciary.karnataka.gov.in/,https://judiciary.karnataka.gov.in/common_folder/notification//HCLC31_2026.pdf,https://judiciary.karnataka.gov.in/common_folder/notification//HCLC31_2026.pdf,,,Not Applied,Verified with Official PDF,official:judiciary.karnataka.gov.in,2026-07-28T20:41:27,0.95,Low,,"karnataka,high court,state",2026-07-28T12:00:12,2026-07-30T09:22:13,,New
842923231390,Notification No. HCLC 18/2023 Dated: 23.06.2023,,Karnataka Judiciary,High Court of Karnataka,,,,,,Karnataka,Bengaluru,Job,,,,,https://judiciary.karnataka.gov.in/,https://judiciary.karnataka.gov.in/common_folder/notification//HCLC18_2023.pdf,https://judiciary.karnataka.gov.in/common_folder/notification//HCLC18_2023.pdf,,,Not Applied,Verified with Official PDF,official:judiciary.karnataka.gov.in,2026-07-28T20:41:27,0.95,Low,,"karnataka,high court,state",2026-07-28T12:00:12,2026-07-30T09:22:13,,New
07379ce0058d,Notification No.HCLC 83/23 Dated: 22.08.2023,,Karnataka Judiciary,High Court of Karnataka,,,,,,Karnataka,Bengaluru,Job,,,,,https://judiciary.karnataka.gov.in/,https://judiciary.karnataka.gov.in/common_folder/notification//HCLC83_2023.pdf,https://judiciary.karnataka.gov.in/common_folder/notification//HCLC83_2023.pdf,,,Not Applied,Verified with Official PDF,official:judiciary.karnataka.gov.in,2026-07-28T20:41:27,0.95,Low,,"karnataka,high court,state",2026-07-28T12:00:12,2026-07-30T09:22:13,,New
0f8ea3aac0c0,"ISRO 244 Assistant, JPA, UDC & Stenographer Online Form 2026",,,"ISRO 244 Assistant, JPA, UDC & Stenographer Online Form 2026",,,,,244,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/isro-recruitment-2026-assistant-udc-jpa-stenographer-3059587,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
486c1a1acc37,"Belagavi DCC Bank SDA, Peon and Gunman Online Form 2026",,,"Belagavi DCC Bank SDA, Peon and Gunman Online Form 2026",,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/belagavi-dcc-bank-recruitment-2026-apply-online-for-104-sda-peon-and-gunman-posts-3060058,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
d6075bb4c30f,HAL Various Posts Online Form 2026,,,HAL,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/hal-recruitment-2026-apply-online-for-30-finance-officer-deputy-manager-and-more-posts-3059616,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
5a0be0e80642,KEA KREIS 1087 Teacher Online Form 2026,,,KEA KREIS 1087 Teacher Online Form 2026,,,,,1087,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/kea-kreis-teacher-recruitment-2026-apply-online-for-1087-posts-3057838,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
40a572bfef9d,KEA KSRP 2314 Police Constable Online Form 2026,,,KEA KSRP 2314 Police Constable Online Form 2026,,,,,2314,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/kea-ksrp-police-constable-recruitment-2026-apply-online-for-2314-posts-3057919,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
591c43a10984,KEA 750 Land Surveyor Online Form 2026,,,KEA 750 Land Surveyor Online Form 2026,,,,,750,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/kea-land-surveyor-recruitment-2026-apply-online-for-750-posts-3057813,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T03:49:11,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
f1692735e2ef,High Court of Karnataka Group D Online Form 2026,,,High Court of Karnataka Group D Online Form 2026,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/karnataka-high-court-group-d-recruitment-2026-apply-online-for-106-peon-watchman-and-sweeper-posts-3056476,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-29T09:30:19,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
2535a9b8f15f,Karnataka High Court Assistant Court Secretary Online Form 2026,,,Karnataka High Court Assistant Court Secretary Online Form 2,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/karnataka-high-court-assistant-court-secretary-recruitment-2026-apply-online-for-73-posts-3056299,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-29T03:57:30,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
bac9fb6a6009,HAL Vacancy 2026 - 120 Management Trainee & Design Trainee Posts,,,HAL,,,,,120,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/hal-management-and-design-trainee-recruitment-2026-apply-online-for-120-posts-3060593,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
9c989e440de3,ISRO Vacancy 2026 - 92 Scientist/ Engineer Posts,,,ISRO,,,,,92,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/isro-scientist-engineer-recruitment-2026-notification-out-apply-online-for-92-posts-3060552,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
c812a7d4775d,"District Court Tumkur Vacancy 2026 - 24 Stenographer, Typist Posts",,,District Court Tumkur,,,,,24,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/district-court-tumkur-recruitment-2026-apply-online-for-24-stenographer-and-typist-posts-3060545,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
ebac2c590bc5,"AVNL Vacancy 2026 - 1213 Junior Technician, Junior Manager and More Posts",,,AVNL,,,,,1213,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/avnl-executive-and-non-executive-recruitment-2026-apply-online-for-1213-posts-3055808,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
23cd4d9461ee,"ISRO Vacancy 2026 - 244 UDC, Steno and More Posts",,,ISRO,,,,,244,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/isro-recruitment-2026-assistant-udc-jpa-stenographer-3059587,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
5dbe815c5eb7,KVAFSU Vacancy 2026 - 1 Assistant Professor Posts,,,KVAFSU,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/kvafsu-assistant-professor-recruitment-2026-walkin-3060430,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
facf8fe97437,ISRO MCF Hassan Vacancy 2026 - 45 Graduate and Technician Apprentice Trainee Posts,,,ISRO MCF Hassan,,,,,45,Karnataka,Karnataka,Apprenticeship,,,,,,,https://www.freejobalert.com/articles/isro-mcf-hassan-gat-and-tat-recruitment-2026-apply-online-for-45-graduate-and-technician-apprentice-trainee-posts-3060403,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
2b25c8af68d6,IISc Vacancy 2026 - 5 Program Assistant Posts,,,IISc,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/iisc-program-assistant-recruitment-2026-apply-online-3060333,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
be6d72096715,"Belagavi DCC Bank Vacancy 2026 - 104 Second Division Assistant, Peon and Gunman Posts",,,Belagavi DCC Bank,,,,,104,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/belagavi-dcc-bank-recruitment-2026-apply-online-for-104-sda-peon-and-gunman-posts-3060058,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
694eca179859,"HAL Vacancy 2026 - 30 Finance Officer, Deputy Manager and More Posts",,,HAL,,,,,30,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/hal-recruitment-2026-apply-online-for-30-finance-officer-deputy-manager-and-more-posts-3059616,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
d5a13d76f651,CSIR CFTRI Vacancy 2026 - 1 Project Assistant Posts,,,CSIR CFTRI,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/csir-cftri-project-assistant-recruitment-2026-apply-online-3059805,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
fd5ecef0c989,BEL Vacancy 2026 - Graduate Apprentice Posts,,,BEL,,,,,,Karnataka,Karnataka,Apprenticeship,,,,,,,https://www.freejobalert.com/articles/bel-graduate-apprenticeship-gapp-recruitment-2026-walk-in-written-test-3059692,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
f5f5356e7cab,"DHFWS Kolar Vacancy 2026 - 15 Medical Officer, Junior Lab Technician and More Posts",,,DHFWS Kolar,,,,,15,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/dhfws-kolar-recruitment-2026-walkin-for-15medical-officer-junior-lab-technician-and-more-posts-3059653,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-28T18:03:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
e35806f026a5,"KSMCL Vacancy 2026 - 50 Assistant Manager, Engineer and More Posts",,,KSMCL,,,,,50,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/ksmcl-recruitment-2026-walk-in-interview-50-posts-3059638,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
301e7f1f7a5e,"Indian Army Vacancy 2026 - 06 SSC (Non-Tech), Women Posts",,,Indian Army,,,,,06,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/indian-army-ncc-special-entry-125-course-women-2027-3059623,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
bb64aa8589ad,PNB Vacancy 2026 - 545 Local Bank Officer Posts,,,PNB,,,,,545,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/pnb-local-bank-officer-recruitment-2026-apply-online-for-545-posts-3059463,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
ca1df3bb9643,RITES Vacancy 2026 - 24 Assistant Manager Posts,,,RITES,,,,,24,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/rites-assistant-manager-recruitment-2026-apply-online-for-24-posts-3059190,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
3f591901c43d,KEA KREIS Vacancy 2026 - 1087 Teacher Posts,,,KEA KREIS,,,,,1087,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/kea-kreis-teacher-recruitment-2026-apply-online-for-1087-posts-3057838,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
14e2a114aff5,NCBS Vacancy 2026 - 1 Facility Assistant Posts,,,NCBS,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/ncbs-facility-assistant-mgef-recruitment-2026-apply-online-3058730,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
